      Time         X         Y            Lon            Lat          Depth      Slip rate            SR1            SR2  Rigidity
     22.00      0.00      5.00     136.792862      32.997742      11.921690       0.000000       0.000000       0.000000     50.03
     23.00      0.00      5.00     136.792862      32.997742      11.921690       0.000000       0.000000       0.000000     50.03
     24.00      0.00      5.00     136.792862      32.997742      11.921690       0.000000       0.000000       0.000000     50.03
     25.00      0.00      5.00     136.792862      32.997742      11.921690       0.000000       0.000000       0.000000     50.03
      1.00      5.00      5.00     136.739761      33.003220      11.921690       0.423736       0.423335       0.018425     50.03
      2.00      5.00      5.00     136.739761      33.003220      11.921690       0.719785       0.678235       0.241015     50.03
      3.00      5.00      5.00     136.739761      33.003220      11.921690       0.540488       0.390715       0.373455     50.03
      4.00      5.00      5.00     136.739761      33.003220      11.921690       0.351611       0.265870       0.230095     50.03
      5.00      5.00      5.00     136.739761      33.003220      11.921690       0.160298       0.158700      -0.022580     50.03
      6.00      5.00      5.00     136.739761      33.003220      11.921690       0.181313      -0.006670      -0.181190     50.03
      7.00      5.00      5.00     136.739761      33.003220      11.921690       0.206019       0.019015      -0.205140     50.03
      8.00      5.00      5.00     136.739761      33.003220      11.921690       0.213337       0.133965      -0.166030     50.03
      9.00      5.00      5.00     136.739761      33.003220      11.921690       0.315822       0.283375      -0.139435     50.03
     10.00      5.00      5.00     136.739761      33.003220      11.921690       0.444941       0.435125      -0.092945     50.03
     11.00      5.00      5.00     136.739761      33.003220      11.921690       0.334086       0.304825      -0.136730     50.03
     12.00      5.00      5.00     136.739761      33.003220      11.921690       0.168869       0.035620      -0.165070     50.03
     13.00      5.00      5.00     136.739761      33.003220      11.921690       0.140401      -0.032005      -0.136705     50.03
     14.00      5.00      5.00     136.739761      33.003220      11.921690       0.196902       0.026940      -0.195050     50.03
     15.00      5.00      5.00     136.739761      33.003220      11.921690       0.120026       0.065050      -0.100870     50.03
     16.00      5.00      5.00     136.739761      33.003220      11.921690       0.032351       0.031905       0.005355     50.03
     17.00      5.00      5.00     136.739761      33.003220      11.921690       0.000000       0.000000       0.000000     50.03
     18.00      5.00      5.00     136.739761      33.003220      11.921690       0.000000       0.000000       0.000000     50.03
     19.00      5.00      5.00     136.739761      33.003220      11.921690       0.000000       0.000000       0.000000     50.03
     20.00      5.00      5.00     136.739761      33.003220      11.921690       0.000000       0.000000       0.000000     50.03
     21.00      5.00      5.00     136.739761      33.003220      11.921690       0.000000       0.000000       0.000000     50.03
     22.00      5.00      5.00     136.739761      33.003220      11.921690       0.000000       0.000000       0.000000     50.03
     23.00      5.00      5.00     136.739761      33.003220      11.921690       0.000000       0.000000       0.000000     50.03
     24.00      5.00      5.00     136.739761      33.003220      11.921690       0.000000       0.000000       0.000000     50.03
     25.00      5.00      5.00     136.739761      33.003220      11.921690       0.000000       0.000000       0.000000     50.03
      1.00     10.00      5.00     136.686646      33.008678      11.921690       0.000000       0.000000       0.000000     50.03
      2.00     10.00      5.00     136.686646      33.008678      11.921690       0.176329       0.060555       0.165605     50.03
      3.00     10.00      5.00     136.686646      33.008678      11.921690       0.325897       0.015665       0.325520     50.03
      4.00     10.00      5.00     136.686646      33.008678      11.921690       0.321947       0.088165       0.309640     50.03
      5.00     10.00      5.00     136.686646      33.008678      11.921690       0.080642       0.061595       0.052050     50.03
      6.00     10.00      5.00     136.686646      33.008678      11.921690       0.217621      -0.018710      -0.216815     50.03
      7.00     10.00      5.00     136.686646      33.008678      11.921690       0.251558       0.001980      -0.251550     50.03
      8.00     10.00      5.00     136.686646      33.008678      11.921690       0.126583       0.018830      -0.125175     50.03
      9.00     10.00      5.00     136.686646      33.008678      11.921690       0.172663       0.156990      -0.071880     50.03
     10.00     10.00      5.00     136.686646      33.008678      11.921690       0.294300       0.292265      -0.034545     50.03
     11.00     10.00      5.00     136.686646      33.008678      11.921690       0.271780       0.254035      -0.096595     50.03
     12.00     10.00      5.00     136.686646      33.008678      11.921690       0.199905       0.052840      -0.192795     50.03
     13.00     10.00      5.00     136.686646      33.008678      11.921690       0.183814       0.031955      -0.181015     50.03
     14.00     10.00      5.00     136.686646      33.008678      11.921690       0.202272       0.100620      -0.175470     50.03
     15.00     10.00      5.00     136.686646      33.008678      11.921690       0.078025       0.076200      -0.016775     50.03
     16.00     10.00      5.00     136.686646      33.008678      11.921690       0.112334       0.022660       0.110025     50.03
     17.00     10.00      5.00     136.686646      33.008678      11.921690       0.046796      -0.004545       0.046575     50.03
     18.00     10.00      5.00     136.686646      33.008678      11.921690       0.000000       0.000000       0.000000     50.03
     19.00     10.00      5.00     136.686646      33.008678      11.921690       0.000000       0.000000       0.000000     50.03
     20.00     10.00      5.00     136.686646      33.008678      11.921690       0.000000       0.000000       0.000000     50.03
     21.00     10.00      5.00     136.686646      33.008678      11.921690       0.000000       0.000000       0.000000     50.03
     22.00     10.00      5.00     136.686646      33.008678      11.921690       0.000000       0.000000       0.000000     50.03
     23.00     10.00      5.00     136.686646      33.008678      11.921690       0.000000       0.000000       0.000000     50.03
     24.00     10.00      5.00     136.686646      33.008678      11.921690       0.000000       0.000000       0.000000     50.03
     25.00     10.00      5.00     136.686646      33.008678      11.921690       0.000000       0.000000       0.000000     50.03
